epoch,train_loss,ang_train,ang_val,val_loss,val_mse,PCK@0.005,PCK@0.01,PCK@0.02,PCK@0.05
994,7e-06,0.187,0.512,2e-05,5.91,95.0,100.0,100.0,100.0
995,7e-06,0.169,0.554,2.2e-05,7.11,88.3,100.0,100.0,100.0
996,7e-06,0.19,0.591,2.3e-05,7.34,91.7,100.0,100.0,100.0
997,7e-06,0.192,0.523,2.4e-05,6.88,88.3,100.0,100.0,100.0
998,7e-06,0.204,0.793,2.2e-05,7.0,90.0,100.0,100.0,100.0
999,1.1e-05,0.273,1.471,0.000103,760.42,66.7,90.0,95.0,95.0
1000,1.2e-05,0.336,0.944,4.7e-05,11.6,76.7,98.3,100.0,100.0
1001,1.1e-05,0.317,0.776,3.3e-05,9.15,88.3,96.7,100.0,100.0
1002,1.1e-05,0.23,0.682,2.2e-05,7.32,90.0,100.0,100.0,100.0
1003,1e-05,0.32,0.704,2.5e-05,8.34,85.0,100.0,100.0,100.0
1004,9e-06,0.221,0.74,2.2e-05,7.92,88.3,98.3,100.0,100.0
1005,9e-06,0.23,0.685,1.9e-05,4.98,95.0,100.0,100.0,100.0
1006,8e-06,0.221,0.862,1.8e-05,5.74,91.7,100.0,100.0,100.0
1007,8e-06,0.237,0.722,2e-05,6.35,90.0,100.0,100.0,100.0
1008,7e-06,0.198,0.778,2.1e-05,8.2,83.3,100.0,100.0,100.0
1009,7e-06,0.21,0.726,2e-05,6.3,90.0,100.0,100.0,100.0
1010,7e-06,0.186,0.711,1.9e-05,5.19,95.0,100.0,100.0,100.0
1011,8e-06,0.225,0.536,2.9e-05,7.52,90.0,98.3,100.0,100.0
1012,7e-06,0.243,0.756,3e-05,8.46,90.0,98.3,100.0,100.0
1013,8e-06,0.238,0.939,5.9e-05,19.6,58.3,95.0,100.0,100.0
1014,9e-06,0.227,0.747,2.7e-05,8.5,83.3,98.3,100.0,100.0
1015,8e-06,0.228,0.651,2.1e-05,7.16,88.3,100.0,100.0,100.0
1016,7e-06,0.209,0.669,1.9e-05,5.39,93.3,100.0,100.0,100.0
1017,8e-06,0.222,0.651,1.8e-05,6.15,91.7,100.0,100.0,100.0
1018,9e-06,0.24,0.66,2.1e-05,6.24,91.7,100.0,100.0,100.0
1019,7e-06,0.195,0.47,2.3e-05,8.6,80.0,100.0,100.0,100.0
1020,8e-06,0.199,0.534,2.1e-05,7.3,88.3,100.0,100.0,100.0
1021,7e-06,0.197,0.661,2e-05,5.69,93.3,100.0,100.0,100.0
1022,7e-06,0.193,0.536,1.8e-05,5.48,96.7,100.0,100.0,100.0
1023,7e-06,0.192,0.624,2.1e-05,6.35,90.0,100.0,100.0,100.0
1024,7e-06,0.198,0.507,1.9e-05,5.76,93.3,100.0,100.0,100.0
1025,7e-06,0.188,0.653,2e-05,5.96,93.3,100.0,100.0,100.0
1026,7e-06,0.174,0.596,2e-05,5.76,93.3,100.0,100.0,100.0
1027,7e-06,0.207,0.479,2e-05,6.53,91.7,100.0,100.0,100.0
1028,7e-06,0.208,0.399,2.1e-05,6.01,93.3,100.0,100.0,100.0
1029,6e-06,0.2,0.689,1.8e-05,5.42,95.0,100.0,100.0,100.0
1030,7e-06,0.195,0.72,2e-05,5.81,91.7,100.0,100.0,100.0
1031,6e-06,0.18,0.666,1.9e-05,5.57,95.0,100.0,100.0,100.0
1032,6e-06,0.191,0.499,1.9e-05,4.98,96.7,100.0,100.0,100.0
1033,6e-06,0.181,0.387,1.9e-05,5.11,96.7,100.0,100.0,100.0
1034,6e-06,0.179,0.629,1.9e-05,5.07,96.7,100.0,100.0,100.0
1035,6e-06,0.216,0.559,1.8e-05,5.79,90.0,100.0,100.0,100.0
1036,6e-06,0.206,0.612,1.9e-05,5.36,95.0,100.0,100.0,100.0
1037,6e-06,0.195,0.619,1.8e-05,5.26,95.0,100.0,100.0,100.0
1038,6e-06,0.2,0.69,1.7e-05,5.74,93.3,100.0,100.0,100.0
1039,6e-06,0.163,0.529,1.8e-05,5.63,96.7,100.0,100.0,100.0
1040,6e-06,0.164,0.557,1.8e-05,5.44,95.0,100.0,100.0,100.0
1041,6e-06,0.192,0.7,2e-05,6.74,90.0,100.0,100.0,100.0
1042,6e-06,0.187,0.606,2.1e-05,5.94,93.3,100.0,100.0,100.0
1043,6e-06,0.203,0.698,2e-05,5.74,93.3,100.0,100.0,100.0
1044,6e-06,0.175,0.704,2e-05,6.59,90.0,100.0,100.0,100.0
1045,6e-06,0.168,0.584,2.1e-05,6.38,93.3,100.0,100.0,100.0
1046,6e-06,0.182,0.48,2.1e-05,6.38,91.7,100.0,100.0,100.0
1047,6e-06,0.188,0.469,2.2e-05,6.53,91.7,100.0,100.0,100.0
1048,6e-06,0.207,0.686,2e-05,6.09,93.3,100.0,100.0,100.0
1049,6e-06,0.175,0.596,2e-05,5.27,96.7,100.0,100.0,100.0
1050,6e-06,0.188,0.555,1.9e-05,6.1,91.7,100.0,100.0,100.0
1051,6e-06,0.18,0.524,2e-05,5.96,91.7,100.0,100.0,100.0
1052,6e-06,0.164,0.699,1.9e-05,6.03,91.7,100.0,100.0,100.0
1053,6e-06,0.178,0.546,2e-05,5.96,96.7,100.0,100.0,100.0
1054,6e-06,0.213,0.56,2.1e-05,5.73,93.3,100.0,100.0,100.0
1055,6e-06,0.181,0.522,2e-05,5.92,91.7,100.0,100.0,100.0
1056,6e-06,0.191,0.459,2e-05,5.98,93.3,100.0,100.0,100.0
1057,6e-06,0.175,0.474,1.9e-05,6.59,90.0,100.0,100.0,100.0
1058,6e-06,0.164,0.573,1.9e-05,5.73,91.7,100.0,100.0,100.0
1059,6e-06,0.172,0.44,2.1e-05,7.01,91.7,100.0,100.0,100.0
1060,8e-06,0.182,0.645,8.4e-05,8.93,86.7,96.7,100.0,100.0
1061,9e-06,0.228,0.527,3.6e-05,7.94,85.0,100.0,100.0,100.0
1062,7e-06,0.243,0.755,2.5e-05,8.23,83.3,100.0,100.0,100.0
1063,6e-06,0.253,0.581,2.2e-05,7.01,88.3,100.0,100.0,100.0
1064,7e-06,0.202,0.761,2.2e-05,7.69,86.7,100.0,100.0,100.0
1065,7e-06,0.184,0.666,2.1e-05,7.0,81.7,100.0,100.0,100.0
1066,6e-06,0.206,0.741,1.9e-05,6.52,88.3,100.0,100.0,100.0
1067,6e-06,0.179,0.757,2.1e-05,6.1,90.0,100.0,100.0,100.0
1068,6e-06,0.185,0.663,2e-05,5.72,91.7,100.0,100.0,100.0
1069,6e-06,0.206,0.623,1.9e-05,5.95,91.7,100.0,100.0,100.0
1070,6e-06,0.199,0.624,2e-05,5.5,95.0,100.0,100.0,100.0
1071,6e-06,0.149,0.635,2.1e-05,7.03,86.7,100.0,100.0,100.0
1072,6e-06,0.182,0.486,2.1e-05,6.74,86.7,100.0,100.0,100.0
1073,5e-06,0.204,0.465,1.9e-05,5.79,91.7,100.0,100.0,100.0
1074,5e-06,0.189,0.562,2e-05,6.28,91.7,100.0,100.0,100.0
1075,5e-06,0.218,0.579,2.1e-05,6.07,91.7,100.0,100.0,100.0
1076,5e-06,0.184,0.686,2.1e-05,6.3,93.3,100.0,100.0,100.0
1077,5e-06,0.183,0.624,2e-05,5.98,93.3,100.0,100.0,100.0
1078,5e-06,0.166,0.565,2e-05,5.82,93.3,100.0,100.0,100.0
1079,5e-06,0.165,0.724,1.9e-05,5.45,93.3,100.0,100.0,100.0
1080,7e-06,0.216,0.535,2.7e-05,7.08,88.3,98.3,100.0,100.0
1081,7e-06,0.267,0.804,4e-05,9.02,81.7,98.3,100.0,100.0
1082,7e-06,0.222,0.71,2.2e-05,5.74,93.3,100.0,100.0,100.0
1083,7e-06,0.201,0.624,2e-05,6.8,90.0,100.0,100.0,100.0
1084,6e-06,0.221,0.484,2e-05,6.08,91.7,100.0,100.0,100.0
1085,6e-06,0.197,0.607,2e-05,5.52,95.0,100.0,100.0,100.0
1086,6e-06,0.224,0.522,1.9e-05,4.85,95.0,100.0,100.0,100.0
1087,5e-06,0.167,0.35,2e-05,5.85,91.7,100.0,100.0,100.0
1088,6e-06,0.186,0.415,1.8e-05,5.25,95.0,100.0,100.0,100.0
1089,5e-06,0.16,0.423,1.9e-05,5.83,93.3,100.0,100.0,100.0
1090,5e-06,0.186,0.551,1.7e-05,5.33,95.0,100.0,100.0,100.0
1091,5e-06,0.195,0.708,1.9e-05,5.6,95.0,100.0,100.0,100.0
1092,5e-06,0.225,0.603,1.9e-05,6.96,90.0,100.0,100.0,100.0
1093,5e-06,0.166,0.618,1.8e-05,5.97,93.3,100.0,100.0,100.0
1094,5e-06,0.169,0.609,2e-05,6.16,91.7,100.0,100.0,100.0
1095,5e-06,0.156,0.513,2e-05,6.34,93.3,100.0,100.0,100.0
1096,6e-06,0.174,0.588,1.9e-05,5.65,93.3,100.0,100.0,100.0
1097,5e-06,0.219,0.639,2e-05,6.53,90.0,100.0,100.0,100.0
1098,5e-06,0.194,0.535,1.8e-05,5.56,93.3,100.0,100.0,100.0
1099,5e-06,0.149,0.672,1.8e-05,5.77,91.7,100.0,100.0,100.0
1100,5e-06,0.201,0.553,1.8e-05,5.94,91.7,100.0,100.0,100.0
1101,5e-06,0.183,0.544,1.9e-05,6.57,93.3,100.0,100.0,100.0
1102,5e-06,0.158,0.548,2e-05,6.95,88.3,100.0,100.0,100.0
1103,5e-06,0.215,0.691,1.7e-05,6.13,91.7,100.0,100.0,100.0
1104,5e-06,0.212,0.461,1.9e-05,6.75,86.7,100.0,100.0,100.0
1105,5e-06,0.185,0.765,1.9e-05,6.77,86.7,100.0,100.0,100.0
1106,5e-06,0.193,0.601,1.9e-05,5.03,91.7,100.0,100.0,100.0
1107,5e-06,0.157,0.742,1.7e-05,5.31,93.3,100.0,100.0,100.0
1108,5e-06,0.189,0.692,1.8e-05,5.53,95.0,100.0,100.0,100.0
1109,5e-06,0.19,0.588,1.9e-05,5.1,95.0,100.0,100.0,100.0
1110,5e-06,0.195,0.658,1.8e-05,5.68,93.3,100.0,100.0,100.0
1111,5e-06,0.185,0.536,1.9e-05,6.03,91.7,100.0,100.0,100.0
1112,5e-06,0.184,0.589,1.8e-05,6.48,90.0,100.0,100.0,100.0
1113,5e-06,0.173,0.678,2e-05,6.16,91.7,100.0,100.0,100.0
1114,5e-06,0.19,0.541,1.8e-05,5.68,93.3,100.0,100.0,100.0
1115,5e-06,0.157,0.666,1.8e-05,5.78,91.7,100.0,100.0,100.0
1116,5e-06,0.154,0.479,1.8e-05,5.67,91.7,100.0,100.0,100.0
1117,5e-06,0.177,0.501,2e-05,6.9,88.3,100.0,100.0,100.0
1118,5e-06,0.163,0.413,1.9e-05,5.39,95.0,100.0,100.0,100.0
1119,5e-06,0.177,0.491,2e-05,6.41,91.7,100.0,100.0,100.0
1120,5e-06,0.184,0.503,1.9e-05,5.69,95.0,100.0,100.0,100.0
1121,5e-06,0.188,0.557,1.8e-05,5.46,95.0,100.0,100.0,100.0
1122,5e-06,0.194,0.535,2e-05,6.31,93.3,100.0,100.0,100.0
1123,5e-06,0.191,0.629,1.9e-05,6.24,91.7,100.0,100.0,100.0
1124,4e-06,0.158,0.514,1.9e-05,5.85,93.3,100.0,100.0,100.0
1125,5e-06,0.159,0.593,1.8e-05,6.01,91.7,100.0,100.0,100.0
1126,5e-06,0.184,0.584,1.9e-05,5.42,93.3,100.0,100.0,100.0
1127,5e-06,0.171,0.605,1.8e-05,6.18,91.7,100.0,100.0,100.0
1128,4e-06,0.176,0.635,1.8e-05,5.98,91.7,100.0,100.0,100.0
1129,4e-06,0.176,0.547,1.8e-05,6.31,91.7,100.0,100.0,100.0
1130,4e-06,0.176,0.51,1.9e-05,6.35,93.3,100.0,100.0,100.0
1131,4e-06,0.195,0.55,2.1e-05,6.63,91.7,100.0,100.0,100.0
1132,5e-06,0.176,0.566,1.8e-05,6.28,90.0,100.0,100.0,100.0
1133,4e-06,0.141,0.445,1.9e-05,6.3,90.0,100.0,100.0,100.0
1134,4e-06,0.191,0.394,1.8e-05,5.97,90.0,100.0,100.0,100.0
1135,4e-06,0.181,0.588,1.8e-05,5.57,91.7,100.0,100.0,100.0
1136,4e-06,0.165,0.627,1.9e-05,5.83,91.7,100.0,100.0,100.0
1137,4e-06,0.196,0.581,1.7e-05,5.77,91.7,100.0,100.0,100.0
1138,4e-06,0.176,0.524,1.9e-05,6.65,88.3,100.0,100.0,100.0
1139,5e-06,0.181,0.662,1.8e-05,5.61,93.3,100.0,100.0,100.0
1140,4e-06,0.174,0.655,1.8e-05,5.71,93.3,100.0,100.0,100.0
1141,4e-06,0.178,0.676,1.8e-05,5.74,93.3,100.0,100.0,100.0
1142,5e-06,0.171,0.603,2e-05,6.35,90.0,100.0,100.0,100.0
1143,4e-06,0.149,0.518,1.8e-05,6.4,91.7,100.0,100.0,100.0
1144,4e-06,0.174,0.56,1.8e-05,5.65,93.3,100.0,100.0,100.0
1145,5e-06,0.18,0.558,1.9e-05,5.93,93.3,100.0,100.0,100.0
1146,4e-06,0.177,0.603,2e-05,6.42,91.7,100.0,100.0,100.0
1147,5e-06,0.17,0.784,1.8e-05,6.27,91.7,100.0,100.0,100.0
1148,4e-06,0.164,0.52,1.9e-05,6.48,91.7,100.0,100.0,100.0
1149,4e-06,0.169,0.55,1.8e-05,6.58,91.7,100.0,100.0,100.0
1150,4e-06,0.162,0.557,1.7e-05,5.31,95.0,100.0,100.0,100.0
1151,4e-06,0.151,0.609,1.7e-05,5.32,95.0,100.0,100.0,100.0
1152,4e-06,0.184,0.521,1.8e-05,6.08,93.3,100.0,100.0,100.0
1153,4e-06,0.138,0.486,1.8e-05,6.22,90.0,100.0,100.0,100.0
1154,4e-06,0.158,0.434,1.8e-05,6.88,86.7,100.0,100.0,100.0
1155,4e-06,0.161,0.605,1.9e-05,6.6,90.0,100.0,100.0,100.0
1156,4e-06,0.183,0.654,1.8e-05,6.22,91.7,100.0,100.0,100.0
1157,4e-06,0.163,0.678,1.9e-05,6.22,91.7,100.0,100.0,100.0
1158,4e-06,0.169,0.705,2e-05,6.23,91.7,100.0,100.0,100.0
1159,4e-06,0.172,0.608,1.8e-05,6.09,91.7,100.0,100.0,100.0
1160,4e-06,0.162,0.5,1.9e-05,6.59,90.0,100.0,100.0,100.0
1161,4e-06,0.189,0.676,1.8e-05,6.34,91.7,100.0,100.0,100.0
1162,4e-06,0.141,0.565,1.7e-05,6.21,90.0,100.0,100.0,100.0
1163,4e-06,0.165,0.562,1.8e-05,6.89,88.3,100.0,100.0,100.0
1164,4e-06,0.155,0.437,1.8e-05,5.67,93.3,100.0,100.0,100.0
1165,4e-06,0.181,0.525,1.8e-05,6.02,93.3,100.0,100.0,100.0
1166,4e-06,0.158,0.479,1.9e-05,6.7,90.0,100.0,100.0,100.0
1167,4e-06,0.15,0.572,1.9e-05,6.31,91.7,100.0,100.0,100.0
1168,4e-06,0.159,0.51,1.7e-05,6.19,93.3,100.0,100.0,100.0
1169,4e-06,0.154,0.503,1.6e-05,5.62,93.3,100.0,100.0,100.0
1170,4e-06,0.134,0.577,1.5e-05,5.88,93.3,100.0,100.0,100.0
1171,4e-06,0.16,0.537,1.7e-05,6.16,91.7,100.0,100.0,100.0
1172,4e-06,0.155,0.462,1.8e-05,6.35,91.7,100.0,100.0,100.0
1173,4e-06,0.209,0.499,1.7e-05,5.05,95.0,100.0,100.0,100.0
1174,4e-06,0.157,0.607,1.8e-05,6.37,91.7,100.0,100.0,100.0
1175,4e-06,0.184,0.631,1.8e-05,5.77,93.3,100.0,100.0,100.0
1176,4e-06,0.16,0.623,1.8e-05,5.63,91.7,100.0,100.0,100.0
1177,4e-06,0.176,0.483,1.9e-05,6.03,91.7,100.0,100.0,100.0
1178,4e-06,0.186,0.509,1.8e-05,5.24,91.7,100.0,100.0,100.0
1179,4e-06,0.173,0.623,1.8e-05,6.68,88.3,100.0,100.0,100.0
1180,4e-06,0.182,0.607,1.8e-05,5.63,93.3,100.0,100.0,100.0
1181,4e-06,0.163,0.56,1.9e-05,5.62,91.7,100.0,100.0,100.0
1182,4e-06,0.163,0.587,1.8e-05,5.77,91.7,100.0,100.0,100.0
1183,4e-06,0.175,0.627,1.7e-05,5.97,90.0,100.0,100.0,100.0
1184,4e-06,0.189,0.532,1.7e-05,6.27,88.3,100.0,100.0,100.0
1185,4e-06,0.178,0.548,1.8e-05,6.81,91.7,100.0,100.0,100.0
1186,4e-06,0.189,0.522,1.6e-05,5.45,95.0,100.0,100.0,100.0
1187,4e-06,0.176,0.583,1.6e-05,4.97,95.0,100.0,100.0,100.0
1188,4e-06,0.163,0.637,1.6e-05,5.22,93.3,100.0,100.0,100.0
1189,4e-06,0.156,0.614,1.8e-05,6.51,90.0,100.0,100.0,100.0
1190,4e-06,0.168,0.567,1.7e-05,5.85,91.7,100.0,100.0,100.0
1191,4e-06,0.16,0.574,1.8e-05,6.52,88.3,100.0,100.0,100.0
1192,4e-06,0.132,0.674,1.8e-05,5.84,91.7,100.0,100.0,100.0
1193,4e-06,0.146,0.58,1.8e-05,6.7,90.0,100.0,100.0,100.0
1194,4e-06,0.149,0.434,1.7e-05,5.6,93.3,100.0,100.0,100.0
1195,4e-06,0.167,0.439,1.8e-05,5.86,90.0,100.0,100.0,100.0
1196,4e-06,0.163,0.458,1.8e-05,6.55,90.0,100.0,100.0,100.0
1197,4e-06,0.177,0.52,1.8e-05,6.12,91.7,100.0,100.0,100.0
1198,4e-06,0.157,0.538,1.7e-05,5.44,93.3,100.0,100.0,100.0
1199,4e-06,0.156,0.631,1.7e-05,6.09,91.7,100.0,100.0,100.0
1200,4e-06,0.145,0.587,1.9e-05,6.23,91.7,98.3,100.0,100.0
1201,4e-06,0.167,0.655,1.8e-05,6.08,91.7,100.0,100.0,100.0
1202,4e-06,0.184,0.674,4.4e-05,11.26,81.7,96.7,100.0,100.0
1203,5e-06,0.209,0.634,1.9e-05,7.12,88.3,98.3,100.0,100.0
1204,6e-06,0.214,0.783,3.4e-05,9.67,80.0,98.3,100.0,100.0
1205,5e-06,0.2,0.717,2.2e-05,5.79,91.7,100.0,100.0,100.0
1206,5e-06,0.233,0.685,2e-05,6.59,90.0,100.0,100.0,100.0
1207,4e-06,0.184,0.627,1.9e-05,6.1,93.3,100.0,100.0,100.0
1208,4e-06,0.162,0.599,1.9e-05,5.93,93.3,100.0,100.0,100.0
1209,4e-06,0.171,0.672,2.2e-05,7.44,88.3,100.0,100.0,100.0
1210,4e-06,0.176,0.841,2e-05,7.03,90.0,100.0,100.0,100.0
1211,4e-06,0.203,0.675,1.8e-05,6.5,91.7,100.0,100.0,100.0
1212,4e-06,0.192,0.743,1.9e-05,6.84,91.7,98.3,100.0,100.0
1213,4e-06,0.171,0.512,1.8e-05,5.6,91.7,100.0,100.0,100.0
1214,4e-06,0.173,0.674,1.8e-05,6.32,91.7,98.3,100.0,100.0
1215,4e-06,0.17,0.721,1.8e-05,6.13,88.3,100.0,100.0,100.0
1216,4e-06,0.182,0.639,1.9e-05,6.31,90.0,100.0,100.0,100.0
1217,4e-06,0.169,0.623,2e-05,5.88,91.7,100.0,100.0,100.0
1218,4e-06,0.176,0.582,1.9e-05,6.45,91.7,100.0,100.0,100.0
1219,5e-06,0.196,0.651,2e-05,5.83,93.3,100.0,100.0,100.0
1220,4e-06,0.204,0.634,2.1e-05,6.32,93.3,100.0,100.0,100.0
1221,4e-06,0.178,0.713,1.9e-05,7.74,90.0,98.3,100.0,100.0
1222,4e-06,0.186,0.662,1.8e-05,7.34,86.7,98.3,100.0,100.0
1223,4e-06,0.178,0.739,1.9e-05,7.18,88.3,98.3,100.0,100.0
1224,3e-06,0.159,0.686,1.9e-05,6.31,90.0,100.0,100.0,100.0
1225,4e-06,0.169,0.605,1.8e-05,5.58,93.3,100.0,100.0,100.0
1226,4e-06,0.16,0.608,1.8e-05,5.61,91.7,100.0,100.0,100.0
1227,4e-06,0.161,0.603,1.7e-05,5.58,95.0,100.0,100.0,100.0
1228,4e-06,0.132,0.568,1.8e-05,5.53,91.7,100.0,100.0,100.0
1229,4e-06,0.201,0.527,1.7e-05,5.78,91.7,100.0,100.0,100.0
1230,4e-06,0.198,0.552,1.7e-05,5.95,91.7,100.0,100.0,100.0
1231,3e-06,0.153,0.689,1.7e-05,5.85,93.3,100.0,100.0,100.0
1232,4e-06,0.167,0.653,1.8e-05,6.13,91.7,100.0,100.0,100.0
1233,3e-06,0.152,0.621,1.8e-05,6.93,91.7,100.0,100.0,100.0
1234,4e-06,0.188,0.571,1.8e-05,6.51,91.7,100.0,100.0,100.0
1235,4e-06,0.153,0.483,1.9e-05,7.66,88.3,98.3,100.0,100.0
1236,4e-06,0.167,0.518,1.7e-05,5.91,91.7,100.0,100.0,100.0
1237,4e-06,0.171,0.569,1.7e-05,5.71,93.3,100.0,100.0,100.0
1238,3e-06,0.144,0.687,1.7e-05,6.71,88.3,100.0,100.0,100.0
1239,3e-06,0.176,0.465,1.7e-05,5.57,91.7,100.0,100.0,100.0
1240,3e-06,0.163,0.583,1.7e-05,5.31,93.3,100.0,100.0,100.0
1241,3e-06,0.125,0.533,1.7e-05,5.46,91.7,100.0,100.0,100.0
1242,3e-06,0.168,0.404,1.7e-05,6.11,91.7,100.0,100.0,100.0
1243,3e-06,0.166,0.548,1.7e-05,5.94,91.7,100.0,100.0,100.0
1244,3e-06,0.139,0.572,1.7e-05,6.21,90.0,100.0,100.0,100.0
1245,3e-06,0.164,0.6,1.7e-05,6.1,90.0,100.0,100.0,100.0
1246,3e-06,0.155,0.558,1.8e-05,5.74,93.3,100.0,100.0,100.0
1247,4e-06,0.177,0.579,1.7e-05,5.54,93.3,100.0,100.0,100.0
1248,3e-06,0.155,0.601,1.8e-05,5.92,91.7,100.0,100.0,100.0
1249,4e-06,0.171,0.459,1.9e-05,5.46,91.7,100.0,100.0,100.0
1250,3e-06,0.15,0.671,1.7e-05,5.8,91.7,100.0,100.0,100.0
1251,3e-06,0.175,0.533,1.6e-05,5.0,95.0,100.0,100.0,100.0
1252,3e-06,0.203,0.626,1.6e-05,5.99,91.7,100.0,100.0,100.0
1253,3e-06,0.17,0.54,1.7e-05,6.13,90.0,100.0,100.0,100.0
1254,3e-06,0.153,0.734,1.8e-05,5.95,91.7,100.0,100.0,100.0
1255,3e-06,0.153,0.648,1.7e-05,5.84,91.7,100.0,100.0,100.0
1256,3e-06,0.148,0.635,1.6e-05,5.4,95.0,100.0,100.0,100.0
1257,3e-06,0.149,0.496,1.8e-05,6.56,91.7,100.0,100.0,100.0
1258,3e-06,0.174,0.57,1.7e-05,6.06,90.0,100.0,100.0,100.0
1259,3e-06,0.157,0.659,1.6e-05,5.77,90.0,100.0,100.0,100.0
1260,3e-06,0.149,0.531,1.7e-05,5.84,93.3,100.0,100.0,100.0
1261,3e-06,0.133,0.448,1.7e-05,5.72,91.7,100.0,100.0,100.0
1262,3e-06,0.161,0.594,1.7e-05,6.04,93.3,100.0,100.0,100.0
1263,3e-06,0.13,0.603,1.7e-05,6.33,91.7,100.0,100.0,100.0
1264,3e-06,0.126,0.6,1.6e-05,5.99,91.7,100.0,100.0,100.0
1265,3e-06,0.142,0.711,1.6e-05,5.48,95.0,100.0,100.0,100.0
1266,3e-06,0.138,0.622,1.7e-05,6.24,91.7,100.0,100.0,100.0
1267,3e-06,0.154,0.626,1.7e-05,6.49,88.3,100.0,100.0,100.0
1268,3e-06,0.147,0.605,1.8e-05,6.54,90.0,100.0,100.0,100.0
1269,3e-06,0.155,0.653,1.8e-05,5.84,90.0,100.0,100.0,100.0
1270,3e-06,0.179,0.579,1.8e-05,6.06,91.7,100.0,100.0,100.0
1271,3e-06,0.143,0.638,1.7e-05,6.47,90.0,100.0,100.0,100.0
1272,3e-06,0.158,0.609,1.7e-05,6.4,90.0,100.0,100.0,100.0
1273,3e-06,0.134,0.587,1.8e-05,6.4,91.7,100.0,100.0,100.0
1274,3e-06,0.161,0.599,1.7e-05,6.24,90.0,100.0,100.0,100.0
1275,3e-06,0.151,0.493,1.6e-05,5.84,91.7,100.0,100.0,100.0
1276,3e-06,0.167,0.634,1.8e-05,7.14,88.3,98.3,100.0,100.0
1277,3e-06,0.169,0.5,1.8e-05,7.01,88.3,100.0,100.0,100.0
1278,3e-06,0.159,0.565,1.8e-05,7.22,88.3,100.0,100.0,100.0
1279,3e-06,0.163,0.485,1.7e-05,5.38,91.7,100.0,100.0,100.0
1280,3e-06,0.15,0.548,1.7e-05,5.18,93.3,100.0,100.0,100.0
1281,3e-06,0.166,0.484,1.7e-05,5.51,93.3,100.0,100.0,100.0
1282,3e-06,0.156,0.575,1.7e-05,5.52,91.7,100.0,100.0,100.0
1283,3e-06,0.143,0.575,1.6e-05,5.98,91.7,100.0,100.0,100.0
1284,3e-06,0.172,0.598,1.6e-05,5.87,91.7,100.0,100.0,100.0
1285,3e-06,0.158,0.647,1.7e-05,6.25,90.0,100.0,100.0,100.0
1286,3e-06,0.15,0.582,1.6e-05,5.76,91.7,100.0,100.0,100.0
1287,3e-06,0.132,0.698,1.6e-05,5.66,93.3,100.0,100.0,100.0
1288,4e-06,0.153,0.569,4e-05,13.17,81.7,95.0,100.0,100.0
1289,5e-06,0.237,1.673,4.6e-05,171.33,83.3,98.3,98.3,98.3
1290,4e-06,0.215,0.794,1.9e-05,6.74,88.3,100.0,100.0,100.0
1291,3e-06,0.179,0.675,1.9e-05,7.14,88.3,100.0,100.0,100.0
1292,4e-06,0.199,0.659,1.8e-05,5.78,93.3,100.0,100.0,100.0
1293,3e-06,0.148,0.726,1.8e-05,6.13,91.7,100.0,100.0,100.0
1294,3e-06,0.138,0.614,1.9e-05,6.17,93.3,100.0,100.0,100.0
1295,3e-06,0.182,0.664,1.9e-05,6.04,91.7,100.0,100.0,100.0
1296,3e-06,0.154,0.735,1.8e-05,6.1,93.3,100.0,100.0,100.0
1297,3e-06,0.181,0.635,1.7e-05,5.58,93.3,100.0,100.0,100.0
1298,3e-06,0.142,0.589,1.8e-05,6.19,93.3,100.0,100.0,100.0
1299,3e-06,0.164,0.641,1.7e-05,6.57,91.7,100.0,100.0,100.0
1300,3e-06,0.144,0.724,1.9e-05,6.62,91.7,100.0,100.0,100.0
1301,3e-06,0.166,0.684,1.8e-05,6.01,93.3,100.0,100.0,100.0
1302,3e-06,0.187,0.745,1.8e-05,6.87,88.3,100.0,100.0,100.0
1303,3e-06,0.174,0.672,1.7e-05,5.47,93.3,100.0,100.0,100.0
1304,3e-06,0.168,0.684,1.6e-05,5.58,93.3,100.0,100.0,100.0
1305,3e-06,0.151,0.705,1.7e-05,6.36,90.0,100.0,100.0,100.0
1306,3e-06,0.16,0.7,1.8e-05,6.74,91.7,98.3,100.0,100.0
1307,3e-06,0.142,0.681,1.8e-05,6.1,91.7,100.0,100.0,100.0
1308,3e-06,0.144,0.693,1.8e-05,6.1,93.3,100.0,100.0,100.0
1309,3e-06,0.183,0.795,1.8e-05,5.81,91.7,100.0,100.0,100.0
1310,3e-06,0.172,0.709,1.8e-05,5.88,93.3,100.0,100.0,100.0
1311,3e-06,0.143,0.598,1.6e-05,5.51,95.0,100.0,100.0,100.0
1312,3e-06,0.146,0.681,1.7e-05,5.44,95.0,100.0,100.0,100.0
1313,3e-06,0.16,0.646,1.6e-05,5.9,93.3,100.0,100.0,100.0
1314,3e-06,0.128,0.609,1.7e-05,5.86,93.3,100.0,100.0,100.0
1315,3e-06,0.143,0.683,1.7e-05,6.34,91.7,100.0,100.0,100.0
1316,3e-06,0.125,0.755,1.7e-05,6.29,91.7,100.0,100.0,100.0
1317,3e-06,0.144,0.744,1.7e-05,6.15,91.7,100.0,100.0,100.0
1318,3e-06,0.141,0.627,1.7e-05,5.68,95.0,100.0,100.0,100.0
1319,3e-06,0.162,0.666,1.8e-05,5.6,95.0,100.0,100.0,100.0
